Pipeline,Ground Truth Answer,Generated Answer,BLEU,SacreBLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Exact Match,BERT Precision,BERT Recall,BERT F1
LangChain MultiVector Retriever (English),seoul,the torch relay event in south korea was held in seoul.,0.020044994979069072,0.033864985683445356,0.16666666666666669,0.0,0.16666666666666669,0.2380952380952381,0,-0.3781294822692871,-0.1152508482336998,-0.2626416087150574
LangChain MultiVector Retriever (English),1988 summer olympics,seoul hosted the olympics in 1988.,0.03848196746087264,0.07809849842300637,0.4444444444444444,0.0,0.2222222222222222,0.29411764705882354,0,0.32048577070236206,0.4922361373901367,0.4037523865699768
LangChain MultiVector Retriever (English),olympic park,the context does not provide information about the start point for the relay.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.02158319763839245,0.132497176527977,0.0539746917784214
LangChain MultiVector Retriever (English),chinese students,uighur activists became violent during the relay route and were promised deportation when caught.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1824948787689209,0.05338920280337334,-0.074098140001297
LangChain MultiVector Retriever (English),seoul,the relay event in south korea was held in seoul.,0.021598265052211615,0.03747776736677921,0.18181818181818182,0.0,0.18181818181818182,0.25000000000000006,0,-0.37541207671165466,-0.06331131607294083,-0.24304330348968506
LangChain MultiVector Retriever (English),1988 summer olympics,seoul hosted the 1988 summer olympics.,0.19308506685901675,0.24446151121745052,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.866013071895425,0,0.4148517847061157,0.7368101477622986,0.5618245005607605
LangChain MultiVector Retriever (English),april 28,the torch arrived in pyongyang on april 28.,0.06321087140417253,0.09535414040914192,0.4,0.25,0.4,0.6944444444444445,0,0.011279016733169556,0.35207366943359375,0.16181506216526031
LangChain MultiVector Retriever (English),kim yong nam,the torch event in north korea was presided over by kim yong nam.,0.09010288336595924,0.10571070857151538,0.375,0.2857142857142857,0.375,0.7181571815718159,0,0.08289638161659241,0.36043795943260193,0.20990943908691406
LangChain MultiVector Retriever (English),pak du ik,the context provided does not contain information about the first torchbearer in north korea.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.19094698131084442,0.010754775255918503,-0.09609256684780121
LangChain MultiVector Retriever (English),the juche tower,the relay started from the historic independence square.,0.02573285025273419,0.04767707020457095,0.18181818181818182,0.0,0.18181818181818182,0.13888888888888892,0,0.20854619145393372,0.26295867562294006,0.23825103044509888
LangChain MultiVector Retriever (English),pyongyang.,the relay event in north korea was held in pyongyang.,0.05190794196013298,0.07495553473355841,0.18181818181818182,0.0,0.18181818181818182,0.646551724137931,0,0.031104154884815216,0.6445932984352112,0.273878812789917
LangChain MultiVector Retriever (English),april 28.,the torch relay event took place on may 3 in macau.,0.020044994979069072,0.033864985683445356,0.0,0.0,0.0,0.12820512820512822,0,0.054083410650491714,0.44375526905059814,0.22322329878807068
LangChain MultiVector Retriever (English),pink paper flowers and small flags,"people in the crowd waved pink paper flowers, small flags with the beijing olympics logo, and some waved chinese flags.",0.07178681338813069,0.08066974340737668,0.4615384615384615,0.25,0.3846153846153846,0.6637806637806638,0,0.11047380417585373,0.4973929226398468,0.2795543670654297
LangChain MultiVector Retriever (English),pak du ik,the first runner with the torch was pak du ik.,0.11609514815067874,0.13950796967929138,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.7748538011695906,0,0.05064983665943146,0.5029536485671997,0.24183236062526703
LangChain MultiVector Retriever (English),a propaganda stunt.,the united nations organization and unicef felt the relay could be used as a propaganda stunt.,0.1431712315455507,0.14317123154555067,0.3157894736842105,0.23529411764705882,0.3157894736842105,0.7488207547169811,0,0.10456594079732895,0.5730007886886597,0.3026055693626404
LangChain MultiVector Retriever (English),against human rights.,north korea is often listed among the worst offenders in the world in regard to human rights.,0.06970967722038429,0.07994607499472017,0.2,0.1111111111111111,0.2,0.5452674897119342,0,0.06405964493751526,0.47135549783706665,0.23972313106060028
LangChain MultiVector Retriever (English),unicef,the children's agency of the united nations organization is unicef.,0.020044994979069072,0.03747776736677921,0.16666666666666669,0.0,0.16666666666666669,0.2380952380952381,0,0.0016422038897871971,0.37122297286987305,0.16258381307125092
LangChain MultiVector Retriever (English),their staff,"both organizations, the united nations organization and unicef, withdrew their staff.",0.041263216881455095,0.05679677445135579,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.5859375000000001,0,-0.3503076136112213,-0.09315243363380432,-0.236289843916893
LangChain MultiVector Retriever (English),raising awareness of conditions for children,the mission of the ngo 'human rights torch relay' is to show the contradiction between the olympic games and the presence of widespread human rights violations in china. the mission related to us colleges and universities involves balancing the pursuit of scholarly excellence with civic goods.,0.00616976802746866,0.007605497822189857,0.03846153846153846,0.0,0.03846153846153846,0.04854368932038835,0,-0.0708846002817154,0.16640882194042206,0.03900694474577904
LangChain MultiVector Retriever (English),north korea,north korea is frequently listed among the world's worst offenders against human rights.,0.03868052697542155,0.05679677445135579,0.25,0.14285714285714288,0.25,0.5681818181818182,0,-0.10211596637964249,0.5200014710426331,0.13669569790363312
LangChain MultiVector Retriever (English),april 29,the context does not provide information about when the torch arrived in vietnam.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.29453685879707336,-0.3205537796020508,-0.30250558257102966
LangChain MultiVector Retriever (English),ho chi minh city,"the torch event was held in ho chi minh city, vietnam.",0.1933853138176172,0.19338531381761725,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.8099489795918368,0,0.20561355352401733,0.5658634901046753,0.36597004532814026
LangChain MultiVector Retriever (English),60,119 torchbearers carried the torch in vietnam.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.34777122735977173,-0.15224933624267578,-0.2566428482532501
LangChain MultiVector Retriever (English),the downtown opera house,the torch event in vietnam began in ho chi minh city.,0.020044994979069072,0.033864985683445356,0.13333333333333333,0.0,0.13333333333333333,0.10416666666666667,0,0.010152298957109451,0.11979792267084122,0.06607663631439209
LangChain MultiVector Retriever (English),the military zone 7 competition hall stadium,the torch event ended at san francisco international airport.,0.023457495174891017,0.04196114906296548,0.125,0.0,0.125,0.0684931506849315,0,0.14697663486003876,0.2136930525302887,0.18273209035396576
LangChain MultiVector Retriever (English),ho chi minh city.,the torch event in vietnam was held in ho chi minh city.,0.2891784933232572,0.2891784933232572,0.5,0.42857142857142855,0.5,0.8586206896551724,0,0.22050516307353973,0.7523661851882935,0.44319599866867065
LangChain MultiVector Retriever (English),the spratly and paracel islands,the areas involved in the dispute between vietnam and china are the spratly and paracel islands.,0.21409092659758044,0.21409092659758044,0.47619047619047616,0.4210526315789474,0.47619047619047616,0.803225806451613,0,0.2997381091117859,0.7184251546859741,0.48337358236312866
LangChain MultiVector Retriever (English),sansha,the chinese government established a countylevel city named sansha in the disputed area.,0.01758542189440898,0.028398387225677894,0.14285714285714288,0.0,0.14285714285714288,0.2173913043478261,0,-0.16213665902614594,0.1426086127758026,-0.02756829932332039
LangChain MultiVector Retriever (English),hanoi and ho chi minh city.,hanoi and ho chi minh city.,1.0,1.0000000000000004,1.0,1.0,1.0,0.9985422740524781,1,0.9999995231628418,0.9999995231628418,0.9999995231628418
LangChain MultiVector Retriever (English),nguyn tn dng,the prime minister of vietnam was nguyen tan dung.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.16225479543209076,-0.18411430716514587,-0.16859865188598633
LangChain MultiVector Retriever (English),seven,seven antichina protestors were arrested in hanoi prior to the rally.,0.020044994979069072,0.033864985683445356,0.16666666666666669,0.0,0.16666666666666669,0.2380952380952381,0,-0.32402026653289795,0.06194081902503967,-0.1660718023777008
LangChain MultiVector Retriever (English),iu cy,the blogger calling for demonstrations who was arrested for tax evasion is iu cy real name nguyn vn hi.,0.029639798258145823,0.03829206138020502,0.1904761904761905,0.10526315789473684,0.1904761904761905,0.4934210526315789,0,-0.29596424102783203,0.16232720017433167,-0.11474175751209259
LangChain MultiVector Retriever (English),l minh phiu,"l minh phiu, a vietnamese law student studying in france, sent a letter of protest to the president of the international olympic committee.",0.04831318747261844,0.05377336385080629,0.23076923076923078,0.16666666666666669,0.23076923076923078,0.5555555555555556,0,-0.12744304537773132,0.5981882810592651,0.13792556524276733
LangChain MultiVector Retriever (English),seven,seven protesters were arrested in hanoi prior to the rally.,0.021598265052211615,0.03747776736677921,0.18181818181818182,0.0,0.18181818181818182,0.25000000000000006,0,-0.2516578137874603,0.043639250099658966,-0.122106172144413
LangChain MultiVector Retriever (English),nguyn vn hi,blogger iu cy's real name is nguyn vn hi.,0.11609514815067874,0.15619699684601282,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.7748538011695906,0,-0.029078112915158272,0.36394667625427246,0.1396450698375702
LangChain MultiVector Retriever (English),tax evasion.,nguyn vn hi was charged with tax evasion.,0.1444977144915524,0.17747405280050266,0.4,0.25,0.4,0.8179012345679013,0,0.0517522469162941,0.7474665641784668,0.31994667649269104
LangChain MultiVector Retriever (English),l minh phiu,the context does not provide the name of the torchbearer who wrote a letter to the ioc president about discrepancies on a website.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.22599340975284576,-0.129503071308136,-0.17563596367835999
LangChain MultiVector Retriever (English),disputed islands and dotted lines marking china's maritime claims,maps of the torch relay depicting the disputed islands as chinese territory were removed from the website.,0.03265830837077511,0.04295382417831811,0.14814814814814817,0.08,0.14814814814814817,0.17361111111111113,0,0.2556758522987366,0.35829290747642517,0.30785197019577026
LangChain MultiVector Retriever (English),may 2,the context does not provide information about when the torch arrived in hong kong.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3264428675174713,-0.45292866230010986,-0.3899151384830475
LangChain MultiVector Retriever (English),lee lai shan,the first torchbearer in hong kong was olympic medalist lee lai shan.,0.09731464224859211,0.11498759556447218,0.4,0.3076923076923077,0.4,0.7361111111111112,0,0.032433219254016876,0.4681662619113922,0.2174529731273651
LangChain MultiVector Retriever (English),hong kong cultural centre,the context does not provide specific information about where the torch event started in hong kong.,0.034430441335820114,0.04573913556123801,0.2,0.1111111111111111,0.2,0.35377358490566035,0,-0.017486078664660454,0.2915782630443573,0.12076526135206223
LangChain MultiVector Retriever (English),golden bauhinia square in wan chai,"the torch relay ended in golden bauhinia square in wan chai, hong kong.",0.3237722713145643,0.3237722713145643,0.631578947368421,0.5882352941176471,0.631578947368421,0.8675523349436393,0,0.4457036256790161,0.6486347317695618,0.542628824710846
LangChain MultiVector Retriever (English),120,119 torchbearers participated in the relay event in hong kong.,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2857028841972351,-0.03853379935026169,-0.17425547540187836
LangChain MultiVector Retriever (English),may 2.,the context does not provide the specific date when the relay event was held in hong kong.,0.014238348381961592,0.021476912089159056,0.0,0.0,0.0,0.11111111111111113,0,-0.26671314239501953,0.08710584789514542,-0.11729041486978531
LangChain MultiVector Retriever (English),donald tsang,"chief executive donald tsang handed the torch to lee lai shan, the first torchbearer.",0.036422694300114855,0.048911878744807256,0.25,0.14285714285714288,0.25,0.5514705882352943,0,-0.16097299754619598,0.23770812153816223,0.006462382152676582
LangChain MultiVector Retriever (English),a dragon boat,a dragon boat was used to get the torch across the shing mun river.,0.08392010470693981,0.0978237574896145,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.701058201058201,0,0.1390918344259262,0.6087526082992554,0.33835047483444214
