Ground Truth,Modified RAG Answer,Traditional RAG Answer,BLEU (Mod),SacreBLEU (Mod),METEOR (Mod),ROUGE-1 (Mod),ROUGE-2 (Mod),ROUGE-L (Mod),BERTScore (Mod),Exact Match (Mod),BLEU (Trad),SacreBLEU (Trad),METEOR (Trad),ROUGE-1 (Trad),ROUGE-2 (Trad),ROUGE-L (Trad),BERTScore (Trad),Exact Match (Trad)
اسٹیڈیم,مشعل کو شہر کے مرکزی اسٹیڈیم کے ارد گرد لے جایا گیا۔,معذرت، دیے گئے سیاق و سباق میں مشعل کے بارے میں کوئی معلومات موجود نہیں ہیں۔,0.020044994979069072,3.3864985683445354,0.2380952380952381,0.0,0.0,0.0,0.7267613410949707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248878240585327,0
سان فرانسسکو بورڈ آف سپروائزرز,سان فرانسسکو بورڈ آف سپروائزرز نے انسانی حقوق کے خدشات کو حل کرنے کی قرارداد کی منظوری دی۔,سان فرانسسکو بورڈ آف سپروائزرز نے 1 اپریل 2008 کو انسانی حقوق سے متعلق قرارداد منظور کی۔,0.20105373454060027,20.105373454060025,0.7904761904761906,0.0,0.0,0.0,0.7984070777893066,0,0.21409092659758044,21.409092659758045,0.803225806451613,0.0,0.0,0.0,0.8150078654289246,0
کارلوس ایسپینولا,ارجنٹائن میں مشعل کا پہلا حامل چینی 1992 اولمپک چیمپئن سوئمر لین لی تھا۔,کارلوس ایسپینولا ارجنٹائن میں مشعل کے پہلے حامل تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6192860007286072,0,0.06321087140417253,9.535414040914192,0.6944444444444445,0.0,0.0,0.0,0.7886749505996704,0
مارینا ڈسٹرکٹ,مشعل رن سان فرانسسکو کے مرینا ضلع کے ذریعے آخری حصے کے ساتھ ختم ہوا۔,مشعل رن سان فرانسسکو کے مرینا ضلع کے ذریعے آخری حصے کے ساتھ ختم ہوا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6676426529884338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676426529884338,0
لولا مورا ایمفی تھیٹر,ریلے کا آغاز ٹازارا ریلوے کے گرینڈ ٹرمینل سے ہوا۔,ہانگ کانگ نے ریلے کے لئے افتتاحی شو کا انعقاد کیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6533268690109253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496312618255615,0
انسانی حقوق کی خلاف ورزیوں,چین اور تبت میں انسانی حقوق کی خلاف ورزیوں پر تشویش تھی۔,چین اور تبت میں مغربی میڈیا کے تعصب پر تشویش تھی۔,0.31702331385234306,31.702331385234313,0.8736842105263158,0.0,0.0,0.0,0.8300020098686218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081599831581116,0
13 اپریل,مشعل دارالسلام میں پہنچنے کی تاریخ سیاق و سباق میں موجود نہیں ہے۔,مشعل دارالسلام میں کب پہنچی اس کا ذکر موجودہ سیاق و سباق میں نہیں ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5860249400138855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794013142585754,0
آزاد تبت,"""آزاد تبت مشعل کے راستے پر""۔",آزاد تبت۔,0.03759340464156993,11.044795567078939,0.20833333333333334,0.0,0.0,0.0,0.7496055960655212,0,0.2213885886251307,100.00000000000004,0.9375,0.0,0.0,0.0,0.8799875974655151,1
بینجمن مکاپا نیشنل اسٹیڈیم,افریقہ میں ریلے کا اختتام پیٹروناس ٹوئن ٹاورز پر ہوا۔,افریقہ میں ریلے کا اختتام او 2 ایرینا میں ہوا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6465670466423035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181032657623291,0
انسانی حقوق مشعل,متبادل مارچ پر اٹھائے جانے والے مشعل کا نام ذکر نہیں کیا گیا۔,موبائل حفاظتی انگوٹھی۔,0.018724372764461875,3.0890553181566975,0.125,0.0,0.0,0.0,0.6815294623374939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261480093002319,0
پانچ,پانچ مشعل برداروں نے تبت میں چینی حکومت کے کریک ڈاؤن کے خلاف احتجاج کے لئے شرکت نہیں کی۔,مطلوبہ مشعل بردار موم راجوونگسی ناریسارا چکرابونگسی نے تبت میں چین کی کارروائیوں کے خلاف احتجاج کرنے کے لیے ریلی کا بائیکاٹ کیا۔,0.013609139615996616,2.0244462660665508,0.17857142857142858,0.0,0.0,0.0,0.6443365812301636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433632373809814,0
بھاچونگ بھوٹیا,بائیچونگ بھوٹیا نے ریلے میں حصہ نہیں لیا۔,بائچونگ بھوٹیا نے تبت کے لئے حمایت ظاہر کرنے کے لئے ریلے میں حصہ نہیں لیا۔,0.028599617161713803,5.522397783539471,0.19230769230769235,0.0,0.0,0.0,0.7568469643592834,0,0.01571523700545522,2.445593937240363,0.1470588235294118,0.0,0.0,0.0,0.7224539518356323,0
ہندوستان,سیاق و سباق میں تبتی جلاوطنی کی حکومت کے مقام کا ذکر نہیں ہے۔,تبتی جلاوطنی کی حکومت ہندوستان میں مقیم ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6213259100914001,0,0.028599617161713803,5.522397783539471,0.2941176470588236,0.0,0.0,0.0,0.7127047181129456,0
ہیومن رائٹس مشعل ریلے,غیر منظور شدہ متبادل ریلے کو کوئی خاص نام نہیں دیا گیا۔,"غیر منظور شدہ متبادل ریلے کو ""مقدس مشعل"" کہا جاتا تھا۔",0.020044994979069072,3.3864985683445354,0.10416666666666667,0.0,0.0,0.0,0.6967910528182983,0,0.021598265052211615,3.673526562988939,0.10638297872340427,0.0,0.0,0.0,0.7154891490936279,0
1964,ملائیشیا میں آخری مشعل ریلے ایونٹ 1964 میں ہوا تھا۔,یہ ایونٹ دارالحکومت کوالالمپور میں 21 اپریل کو منعقد کیا گیا تھا۔,0.023457495174891017,4.196114906296549,0.2631578947368421,1.0,0.0,1.0,0.5829733610153198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.537754476070404,0
طلباء,میڈیا کو چینیوں کے قمیضوں اور نقل و حمل کی فراہمی کے بارے میں کچھ نہیں بتایا گیا۔,چینی سفارت خانے نے انہیں نقل و حمل فراہم کیا اور پہننے کے لیے قمیضیں دیں۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6540573239326477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6532785892486572,0
پلاکارڈ,چینی رضاکاروں نے دو ملائیشین مظاہرین سے پلے کارڈ زبردستی لے لیا۔,چینی رضاکاروں نے دو ملائیشین مظاہرین سے پلے کارڈ زبردستی لے لیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6998283267021179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998283267021179,0
ایم آر ناریسا چکربونگسی,ایم آر ناریسا چکربونگسی نے ریلی میں حصہ لینے سے انکار کر دیا۔,ایم آر ناریسا چکر بونگسی۔,0.1933853138176172,19.338531381761726,0.8099489795918368,0.0,0.0,0.0,0.7732450366020203,0,0.29950981436291046,39.76353643835252,0.7181571815718157,0.0,0.0,0.0,0.7970792055130005,0
چھ,بیجنگ کے بعد مشعل نے چھ براعظموں کا دورہ کیا۔,چھ براعظموں کا دورہ کیا۔,0.023457495174891017,4.196114906296549,0.2631578947368421,0.0,0.0,0.0,0.6926082372665405,0,0.0456496931223525,10.682175159905848,0.35714285714285715,0.0,0.0,0.0,0.7131029963493347,0
31 مارچ,مشعل 31 مارچ کو بیجنگ پہنچی۔,اولمپک مشعل 31 مارچ کو بیجنگ پہنچی۔,0.09717716588732002,16.233395773754953,0.78125,1.0,0.0,1.0,0.613635778427124,0,0.081939171811711,13.134549472120788,0.75,1.0,0.0,1.0,0.610579788684845,0
مقابلہ مظاہرین,کئی سو افراد نے بیجنگ کے حامیوں کا سامنا کرتے ہوئے احتجاج میں حصہ لیا۔,سان فرانسسکو میں، حامیوں کی تعداد مظاہرین کی تعداد سے بہت زیادہ تھی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6595950126647949,0,0.018724372764461875,3.0890553181566975,0.16129032258064518,0.0,0.0,0.0,0.7346686124801636,0
کرن بیڈی,ایم آر ناریسا چکر بونگسی نے بھارت میں مشعل لے جانے سے انکار کر دیا۔,ریٹائرڈ انڈین پولیس سروس افسر کرن بیدی نے بھارت میں مشعل لے جانے سے انکار کر دیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6819652915000916,0,0.014936192853457254,2.2869567780619007,0.14285714285714285,0.0,0.0,0.0,0.6954661011695862,0
الومینیم,اولمپک مشعل ایلومینیم سے بنائی گئی ہے۔,مشعل ایلومینیم سے بنائی گئی ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.7146981954574585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328832745552063,0
لکی کلاؤڈ,لکی کلاوڈ۔,"چینی اولمپک مشعل کے ڈیزائن کا نام ""لکی کلاؤڈ"" تھا۔",0.06754436142034707,49.99999999999999,0.25,0.0,0.0,0.0,0.8641167879104614,0,0.0,3.3864985683445354,0.0,0.0,0.0,0.0,0.7763319611549377,0
تائی پے,ہو چی منہ سٹی اور ہانگ کانگ کے درمیان کسی اسٹاپ کا ذکر نہیں ہے۔,ہو چی منہ سٹی اور ہانگ کانگ کے درمیان تائی پے میں ایک اسٹاپ شامل تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6525487303733826,0,0.036422694300114855,4.891187874480726,0.5514705882352943,0.0,0.0,0.0,0.7100571990013123,0
پیرالمپک کھیلوں,جون 2008 میں موسم گرما کے اولمپکس کی بین الاقوامی مشعل ریلے منسوخ کر دی گئی تھی۔,جون 2008 میں بیجنگ اولمپک مشعل ریلے منسوخ کر دیا گیا تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.673058032989502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876166462898254,0
اگنس شی,کینبرا میں چینی عہدیداروں سے شعلہ مقامی آبائی بزرگ اﮔﻧﯾس ﺷﯽ نے حاصل کیا۔,کینبرا میں چینی عہدیداروں نے شعلہ مقامی آبائی بزرگ اگنیس شی، نگنوال لوگوں کو پیش کیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6480270624160767,0,0.01571523700545522,2.445593937240363,0.1470588235294118,0.0,0.0,0.0,0.7183185815811157,0
فالون گونگ کے دوست,مارک پالمر کی طرف سے فنڈ کیے گئے غیر منافع بخش کا ذکر سیاق و سباق میں نہیں ہے۔,"مارک پالمر نے ""فرینڈز آف فالون گونگ"" کی مالی اعانت کی تھی۔",0.0,0.0,0.0,0.0,0.0,0.0,0.6754104495048523,0,0.020044994979069072,5.679677445135579,0.10416666666666667,0.0,0.0,0.0,0.728286862373352,0
صبح 2 بجے,صبح 2 بجے سفارت کار کو طلب کیا گیا تھا۔,صبح 2 بجے وزارت خارجہ میں طلب کیا گیا تھا۔,0.12867201458772706,15.619699684601283,0.7957957957957957,1.0,0.0,1.0,0.7596807479858398,0,0.12867201458772706,15.619699684601283,0.7957957957957957,1.0,0.0,1.0,0.7602527737617493,0
تبتی,اولمپک مقامات پر تبتی جھنڈے دکھانے والے کھلاڑیوں کو اولمپکس سے نکالنے کا امکان تھا۔,اولمپک مقامات پر تبتی جھنڈے دکھانے والے کھلاڑیوں کو اولمپکس سے نکال دیا جا سکتا ہے۔,0.016591439325163958,2.627961710408444,0.20833333333333337,0.0,0.0,0.0,0.6668580770492554,0,0.01571523700545522,2.445593937240363,0.20000000000000004,0.0,0.0,0.0,0.6723681092262268,0
تکسیم اسکوائر,استنبول میں مشعل تقسیم اسکوائر میں ختم ہوئی۔,استنبول میں مشعل تکسم اسکوائر میں ختم ہوئی۔,0.028599617161713803,5.522397783539471,0.19230769230769235,0.0,0.0,0.0,0.7349045872688293,0,0.028599617161713803,5.522397783539471,0.19230769230769235,0.0,0.0,0.0,0.7517434358596802,0
10 ڈاوننگ اسٹریٹ,وزیر اعظم گورڈن براؤن نے 10 ڈاؤننگ اسٹریٹ کے باہر مشعل کا استقبال کیا۔,وزیر اعظم گورڈن براؤن نے 10 ڈاؤننگ اسٹریٹ کے باہر مشعل کا استقبال کیا۔,0.020912708837155788,3.377156414337854,0.24390243902439027,1.0,0.0,1.0,0.7550318837165833,0,0.020912708837155788,3.377156414337854,0.24390243902439027,1.0,0.0,1.0,0.7550318837165833,0
ریپورٹرز ود آؤٹ بارڈرز,تنظیم کا ذکر نہیں کیا گیا۔,غیر سرکاری تنظیم 'ہیومن رائٹس مشعل ریلی' نے کئی مظاہروں کا منصوبہ بنایا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5952566266059875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673230528831482,0
پارلیمنٹ,فرانسیسی ممبران پارلیمنٹ نے احتجاج کا اہتمام کیا۔,مختلف فرانسیسی سیاستدانوں نے احتجاج شروع کیا جن میں پارلیمنٹ کے ارکان بھی شامل تھے۔,0.028599617161713803,5.522397783539471,0.2941176470588236,0.0,0.0,0.0,0.73768550157547,0,0.016591439325163958,2.627961710408444,0.20833333333333337,0.0,0.0,0.0,0.7024421691894531,0
21 اپریل,مشعل کے ملائیشیا کے دورے کا ذکر موجود نہیں ہے۔,مشعل نے ملائیشیا کا دورہ نہیں کیا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5991066098213196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133372187614441,0
9 اپریل,9 اپریل کو سان فرانسسکو پہنچا۔,9 اپریل کو سان فرانسسکو پہنچا۔,0.09717716588732002,16.233395773754953,0.78125,1.0,0.0,1.0,0.6758015751838684,0,0.09717716588732002,16.233395773754953,0.78125,1.0,0.0,1.0,0.6758015751838684,0
فیڈور ایملیانینکو,متعلقہ سیاق و سباق میں اس سوال کا جواب موجود نہیں ہے۔,اولمپک مشعل لے جانے والا پہلا ایم ایم اے فائٹر اینڈریو مائیکل ہے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6081548929214478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.666343629360199,0
تبت کے لئے آزادی!,"ممبران پارلیمنٹ نے ""تبت کے لئے آزادی"" کا نعرہ لگایا۔",مظاہروں کے دوران پارلیمنٹ کے ارکان نے کوئی خاص چیخیں نہیں ماریں۔,0.056950849982219685,21.200626759025184,0.4076086956521739,0.0,0.0,0.0,0.7732100486755371,0,0.020044994979069072,3.3864985683445354,0.10416666666666667,0.0,0.0,0.0,0.6489551663398743,0
گولڈن گیٹ برج,مظاہرین نے کسی مشہور پل پر بینر نہیں لٹکائے تھے۔,گولڈن گیٹ برج پر مظاہرین نے دو بینر لٹکا رکھے تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6541441082954407,0,0.11609514815067874,13.950796967929138,0.7748538011695906,0.0,0.0,0.0,0.7884178757667542,0
انسانی حقوق کی خلاف ورزیوں,چین کی طرف سے بین الاقوامی برادری کے ساتھ اپنے ماضی کے سنجیدہ وعدوں کو پورا کرنے میں ناکامی پر تشویش تھی۔,چین اور تبت میں مغربی میڈیا کے تعصب اور تبت پر تنازعے کے دوران بیجنگ کی حمایت پر تشویش تھی۔,0.012042033681462784,1.727223799216787,0.07462686567164181,0.0,0.0,0.0,0.7191338539123535,0,0.013038525962482981,1.9146030690102511,0.07692307692307694,0.0,0.0,0.0,0.7019440531730652,0
او 2 ایرینا,لندن میں ریلے کا اختتام او 2 ایرینا میں ہوا۔,لندن میں ریلے کا اختتام او 2 ایرینا میں ہوا۔,0.12867201458772706,15.619699684601283,0.7957957957957957,1.0,0.0,1.0,0.7402820587158203,0,0.12867201458772706,15.619699684601283,0.7957957957957957,1.0,0.0,1.0,0.7402820587158203,0
8 اپریل,احتجاج کی تاریخ سیاق و سباق میں فراہم نہیں کی گئی۔,8 اپریل کو احتجاج کی قیادت رچرڈ گیر اور ڈیسمنڈ ٹٹو نے کی تھی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.5977740287780762,0,0.041263216881455095,5.679677445135579,0.5859375000000001,1.0,0.0,1.0,0.6539129018783569,0
گرین پارٹی کے عہدیداروں,سیاق و سباق میں اس سوال کا جواب موجود نہیں ہے۔,گرین پارٹی کے عہدیداروں نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا لہرایا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6633732914924622,0,0.1777835117834348,17.77835117834348,0.7937500000000001,0.0,0.0,0.0,0.8104231357574463,0
ٹیڈی رینر,مشعل کا شعلہ اس وقت بجھ گیا جب ڈیوڈ ڈوئلیٹ اسے سی پی سی کے سیکرٹری جنرل ہو جن تاؤ کے حوالے کرنے کے لئے تیار تھا۔,مشعل کا شعلہ اس وقت بجھ گیا جب ڈیوڈ ڈوئلیٹ اسے ٹیڈی رینر کے حوالے کرنے کے لئے تیار تھا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6544862985610962,0,0.029639798258145823,3.8292061380205022,0.4934210526315789,0.0,0.0,0.0,0.7344374060630798,0
لیڈبروک گروو,مشعل کو شہر کے مرکزی اسٹیڈیم کے ارد گرد لے جایا گیا۔,لیڈبروک گروو میں مشعل کو چھیننے کی کوشش کی گئی تھی۔,0.0,0.0,0.0,0.0,0.0,0.0,0.638639509677887,0,0.05190794196013298,7.495553473355842,0.646551724137931,0.0,0.0,0.0,0.7620905041694641,0
غنڈے,غنڈے,"لندن کے عہدیداروں نے چینی سیکیورٹی گارڈز کو ""غنڈوں"" کے طور پر بیان کیا۔",1.0,100.00000000000004,0.5,0.0,0.0,0.0,1.0000001192092896,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6972723603248596,0
اینڈریو مائیکل,اولمپک مشعل کا کوئی حامل تبت کا جھنڈا لہرا رہا تھا، اس بارے میں سیاق و سباق میں کوئی معلومات نہیں دی گئی ہیں۔,اندریو مائیکل جو وہیل چیئر استعمال کرتے ہیں، تبت کا جھنڈا لہرا رہے تھے۔,0.0,0.0,0.0,0.0,0.0,0.0,0.603407084941864,0,0.01758542189440898,2.8398387225677895,0.15625000000000003,0.0,0.0,0.0,0.7100310921669006,0
مارینا ڈسٹرکٹ,مشعل رن سان فرانسسکو کے مرینا ضلع کے ذریعے آخری حصے کے ساتھ ختم ہوا۔,مشق ریلے کا آخری حصہ سان فرانسسکو کے مرینا ضلع کے ذریعے مکمل ہوا۔,0.0,0.0,0.0,0.0,0.0,0.0,0.6676426529884338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650807857513428,0
نیشنل اسمبلی کے اجلاس,سیاسی جماعتوں نے قومی اسمبلی کے اجلاس میں وقفے کی درخواست کی تاکہ ممبران پارلیمنٹ باہر نکل سکیں اور ایک بینر کھول سکیں۔,قومی اسمبلی کے اجلاس میں وقفے کی درخواست کی گئی تاکہ ممبران پارلیمنٹ باہر نکل سکیں اور ایک بینر کھول سکیں۔,0.05454618257151321,6.12957497932821,0.4990583804143126,0.0,0.0,0.0,0.7314416170120239,0,0.059717106742068746,6.760229884571737,0.5165692007797272,0.0,0.0,0.0,0.7402787208557129,0
