title,context,question,answer
2008_سیچوان_زلزلے,"زلزلے کے واقعے کے فورا بعد ، متاثرہ اور آس پاس کے علاقے میں موبائل اور زمینی ٹیلی کمیونیکیشنز کاٹ دی گئیں ، جس میں سیچوان کے علاقے میں بھی تمام انٹرنیٹ کی صلاحیتیں کاٹ دی گئیں۔ حکومت نے اگلے کئی مہینوں میں ٹیلی کمیونیکیشنز کے عناصر کو ٹکڑا ٹکڑا بحال کیا کیونکہ سیچوان صوبے میں صورتحال آہستہ آہستہ بہتر ہوگئی۔ بالآخر ، اس خطے میں ایک مٹھی بھر بڑی خبروں اور میڈیا ویب سائٹوں کو آن لائن قابل رسائی بنایا گیا ، حالانکہ ڈرامائی طور پر کم ویب صفحات کے ساتھ۔",زلزلے کے بعد کیا کاٹا گیا تھا؟,ٹیلی کمیونیکیشنز
2008_سیچوان_زلزلے,"شنگھائی اسٹاک ایکسچینج اور شینزین اسٹاک ایکسچینج دونوں نے جنوب مغربی چین میں مقیم کمپنیوں کی تجارت معطل کردی۔ تانبے میں قیاس آرائیاں بڑھ گئیں کہ جنوب مغربی چین میں پیداوار متاثر ہوسکتی ہے ، اور تیل کی قیمتیں قیاس آرائیاں پر گر گئیں کہ چین سے مانگ کم ہوگی۔",وہ کمپنیاں کہاں واقع تھیں جن کی اسٹاک ٹریڈنگ معطل کردی گئی تھی؟,جنوب مغربی چین
2008_سیچوان_زلزلے,"چائنا موبائل کے پاس بجلی کی بندش یا شدید ٹیلی مواصلات کی ٹریفک کی رکاوٹ کی وجہ سے 2300 سے زیادہ بیس اسٹیشن معطل تھے۔ صوبہ سیچوان میں آدھے وائرلیس مواصلات ضائع ہوگئے۔ چین یونیکوم کی وینچوان اور چار قریبی کاؤنٹیوں میں سروس منقطع ہوگئی ، جس میں 700 سے زیادہ ٹاورز معطل ہوگئے۔",چین موبائل نے کتنے بیس اسٹیشنوں کو معطل کر دیا ہے؟,2300
2008_سیچوان_زلزلے,"زلزلے کے واقعے کے فورا بعد ، متاثرہ اور آس پاس کے علاقے میں موبائل اور زمینی ٹیلی مواصلات کاٹ دی گئیں ، جس میں سیچوان علاقے میں بھی تمام انٹرنیٹ کی صلاحیتیں کاٹ دی گئیں۔ حکومت نے اگلے کئی مہینوں میں ٹیلی مواصلات کے عناصر کو ٹکڑا ٹکڑا بحال کیا کیونکہ صوبہ سیچوان میں صورتحال آہستہ آہستہ بہتر ہوگئی۔ بالآخر ، اس خطے میں ایک مٹھی بھر بڑی خبروں اور میڈیا ویب سائٹوں کو آن لائن قابل رسائی بنایا گیا ، حالانکہ ڈرامائی طور پر کم ویب صفحات کے ساتھ۔",انٹرنیٹ کہاں کاٹ دیا گیا تھا؟,سیچوان علاقے
2008_سیچوان_زلزلے,"چائنا موبائل کے پاس بجلی کی رکاوٹ یا شدید ٹیلی مواصلات کی ٹریفک کی رکاوٹ کی وجہ سے 2،300 سے زیادہ بیس اسٹیشن معطل تھے۔ صوبہ سیچوان میں نصف وائرلیس مواصلات ضائع ہوگئے۔ چین یونیکوم کی وینچوان اور چار قریبی کاؤنٹیوں میں سروس منقطع ہوگئی ، جس میں 700 سے زیادہ ٹاورز معطل ہوگئے۔",سیچوان میں کتنے وائرلیس مواصلات ناکام ہوگئے؟,نصف
2008_سیچوان_زلزلے,"ان زلزلہ جھیلوں میں سے سب سے زیادہ غیر مستحکم سیچوان کے بیچوان کاؤنٹی میں ماؤنٹ تانگجیا میں انتہائی مشکل زمین میں واقع تھا ، جو صرف پیدل یا ہوا کے ذریعے قابل رسائی تھا۔ چین فلائنگ ڈریگن اسپیشل ایوی ایشن کمپنی سے تعلق رکھنے والا ایک ایم آئی 26 ٹی بھاری لفٹ ہیلی کاپٹر استعمال کیا گیا تھا تاکہ بھاری زمین کی کھدائی کرنے والے ٹریکٹرز کو متاثرہ مقام پر لایا جاسکے۔ یہ آپریشن پی ایل اے ایف ایم آئی 17 ہیلی کاپٹروں کے ذریعہ پی ایل اے انجینئرنگ کور ، دھماکہ خیز ماہرین اور دیگر اہلکاروں کو 1200 فوجیوں میں شامل کرنے کے لئے کیا گیا تھا۔ مشینری کو چلانے کے لئے پانچ ٹن ایندھن ہوائی جہاز کے ذریعے سائٹ پر پہنچایا گیا تھا ، جہاں بوتل گلے والے پانی کو محفوظ طریقے سے خارج کرنے کی اجازت دینے کے لئے ایک تالاب تعمیر کیا گیا تھا۔ نیچے ، ڈیم پھٹنے کی توقع میں یکم جون تک 200،000 سے زیادہ لوگوں کو نکال دیا گیا تھا۔","وہ خوف کیا تھا جس کی وجہ سے 200،000 لوگوں کو میانیانگ سے نکال دیا گیا تھا؟",ڈیم پھٹنے
2008_سیچوان_زلزلے,"وینچوان اور صوبے بھر میں دیگر تمام شاہراہوں کو نقصان پہنچا ، جس کے نتیجے میں امدادی دستوں کی آمد میں تاخیر ہوئی۔ بیچوان کاؤنٹی میں ، سنہوا نیوز کے مطابق ، 80٪ عمارتیں گر گئیں۔ شیفانگ شہر میں ، دو کیمیائی پلانٹس کے خاتمے کے نتیجے میں تقریبا 80 80 ٹن مائع امونیاک کا رساو ہوا ، جس میں سینکڑوں افراد دفن ہونے کی اطلاع ملی۔ زلزلے کے مرکز کے جنوب مشرق میں ، ڈوجیانگیان شہر میں ، ایک پورا اسکول گر گیا جس میں 900 طلباء دفن ہوئے اور 60 سے کم زندہ بچ گئے۔ جوئیوان مڈل اسکول ، جہاں بہت سے نوجوانوں کو دفن کیا گیا تھا ، شہریوں اور کرینوں کے ذریعہ کھدائی کی گئی۔ ڈوجیانگیان ڈوجیانگ آبپاشی کے نظام کا گھر ہے ، جو ایک قدیم پانی کا رخ موڑنے والا منصوبہ ہے جو اب بھی استعمال میں ہے اور یونیسکو کا عالمی ورثہ ہے۔",وینچوان میں کون سی شاہراہیں تباہ ہوئیں؟,تمام شاہراہوں
2008_سیچوان_زلزلے,(جنوبی سیچوان میں 30 اگست 2008 کو Ms 6.1 زلزلے اس سیریز کا حصہ نہیں تھا کیونکہ یہ ایک مختلف غلطی کی وجہ سے تھا. تفصیلات کے لئے 2008 Panzhihua زلزلے ملاحظہ کریں.),جنوبی سیچوان زلزلے کی شدت کتنی تھی؟,Ms 6.1
2008_سیچوان_زلزلے,"ابتدائی طور پر ، عہدیدار ولونگ نیشنل نیچر ریزرو سے رابطہ کرنے سے قاصر تھے ، جو تقریبا 280 وشال پانڈوں کا گھر ہے۔ تاہم ، وزارت خارجہ نے بعد میں کہا کہ زلزلے سے متاثرہ علاقے میں وولونگ پانڈا ریزرو کا دورہ کرنے والے 31 برطانوی سیاحوں کا ایک گروپ محفوظ اور بغیر کسی چوٹ کے چنگڈو واپس آگیا۔ اس کے باوجود ، پڑوسی پانڈا ریزرو میں پانڈا کی ایک اور بڑی تعداد کی فلاح و بہبود نامعلوم رہی۔ زلزلے سے ریزرو کے پانچ سیکیورٹی گارڈ ہلاک ہوگئے۔ چھ پانڈا اپنے احاطے کو نقصان پہنچانے کے بعد فرار ہوگئے۔ 20 مئی تک ، ریزرو میں دو پانڈا زخمی پائے گئے تھے ، جبکہ زلزلہ کے بعد لاپتہ ہونے والے دو دیگر بالغ پانڈا کی تلاش جاری تھی۔ 28 مئی 2008 تک ، ایک پانڈا اب بھی لاپتہ تھا۔ لاپتہ پانڈا بعد میں ایک احاطے کے ملبے کے نیچے مردہ پایا گیا۔ نسل کے مرکز میں پانچ بچوں کی ماں ، نو سالہ ماؤ ماؤ ، پیر کو دریافت ہوئی ، اس کی لاش اس کے احاطے میں ایک دیوار سے کچل دی گئی۔ پانڈا کیپر اور دیگر کارکنوں نے اس کی باقیات کو ایک چھوٹے لکڑی کے خانے میں رکھا اور اسے نسل کے مرکز کے باہر دفن کردیا۔",حکام کس جگہ سے رابطہ نہیں کر سکتے تھے؟,ولونگ نیشنل نیچر ریزرو
2008_سیچوان_زلزلے,"لانگ مین شان فالٹ سسٹم تبتی سطح مرتفع کی مشرقی سرحد پر واقع ہے اور اس میں کئی فالٹ شامل ہیں۔ اس زلزلے نے لانگ مین شان فالٹ سسٹم میں کم از کم دو مربوط ڈھانچے کو پھاڑ دیا ، یعنی بیچوان فالٹ اور گوانشیئن-انشیئن فالٹ۔ ایپی سنٹرل علاقے میں ، بیچوان فالٹ میں اوسط سلائڈ تقریبا 3.5 میٹر (11 فٹ) عمودی ، 3.5 میٹر (11 فٹ) افقی طور پر فالٹ کے متوازی ، اور 4.8 میٹر (16 فٹ) افقی طور پر فالٹ کے عمودی طور پر تھا۔ زلزلے کے مرکز سے تقریبا 30 کلومیٹر (19 میل) شمال مشرق میں ، بیچوان فالٹ پر سطح کی سلائڈ تقریبا خالص طور پر ڈیکسٹرل اسٹرائیک-سلائڈ تقریبا 3 میٹر (9.8 فٹ) تک تھی ، جبکہ گوانشیئن اینشیئن فالٹ میں اوسط سلائڈ تقریبا 2 فٹ (6 فٹ) اور 2.3 میٹر (7 میٹر) افقی طور پر تھی۔",بیچون فالٹ میں اوسط عمودی سلپ کیا تھا؟,3.5 میٹر
2008_سیچوان_زلزلے,"بیجنگ اولمپک مشعل ریلے کی ننگبو آرگنائزنگ کمیٹی نے اعلان کیا کہ قومی صبح کے دوران ننگبو میں ہونے والی ریلے کو سوگ کی مدت کے لئے معطل کردیا جائے گا۔ زلزلے کے بعد بدھ کے روز ملک میں مشعل کے راستے کو کم کیا گیا تھا ، اور جب اگلے مرحلے کا آغاز جیانگسی کے شہر رویجن میں ہوا تو ایک منٹ کی خاموشی رہی۔",ریلے کا انعقاد کہاں ہونا تھا؟,ننگبو
2008_سیچوان_زلزلے,"لانگ مین شان فالٹ سسٹم تبتی سطح مرتفع کی مشرقی سرحد پر واقع ہے اور اس میں کئی فالٹ شامل ہیں۔ اس زلزلے نے لانگ مین شان فالٹ سسٹم میں کم از کم دو مربوط ڈھانچے کو پھاڑ دیا ، یعنی بیچوان فالٹ اور گوانشیئن-انشیئن فالٹ۔ ایپی سنٹرل علاقے میں ، بیچوان فالٹ میں اوسط سلائڈ تقریبا 3.5 میٹر (11 فٹ) عمودی ، 3.5 میٹر (11 فٹ) افقی طور پر فالٹ کے متوازی ، اور 4.8 میٹر (16 فٹ) افقی طور پر فالٹ کے عمودی طور پر تھا۔ زلزلے کے مرکز سے تقریبا 30 کلومیٹر (19 میل) شمال مشرق میں ، بیچوان فالٹ پر سطح کی سلائڈ تقریبا خالص طور پر ڈیکسٹرل اسٹرائیک-سلائڈ تقریبا 3 میٹر (9.8 فٹ) تک تھی ، جبکہ گوانشیئن اینشیئن فالٹ میں اوسط سلائڈ تقریبا 2 فٹ (6 فٹ) اور 2.3 میٹر (7 میٹر) افقی طور پر تھی۔",بیچوان فالٹ میں اوسط سلپ کیا ہے؟,3.5 میٹر
2008_سیچوان_زلزلے,"چینی سرکاری عہدیداروں کے مطابق ، زلزلے کی وجہ سے 69,180 مشہور اموات ہوئیں جن میں سیچوان صوبے میں 68,636 شامل ہیں۔ 18,498 افراد لاپتہ اور 374,176 زخمیوں کے طور پر درج ہیں ، لیکن یہ اعداد و شمار مزید رپورٹس آنے کے ساتھ ہی مزید بڑھ سکتے ہیں۔ اس اندازے میں 158 زلزلے سے متاثرہ امدادی کارکن شامل ہیں جو سڑکوں کی مرمت کی کوشش کرتے ہوئے لینڈ سلائیڈنگ میں ہلاک ہوگئے۔",زلزلے سے متاثرہ امدادی کارکنوں کی تعداد کتنی تھی؟,158
2008_سیچوان_زلزلے,"زپنگپو ہائیڈرو پاور پلانٹ (آسان چینی: 紫坪铺水库; روایتی چینی: 紫坪铺水库) زلزلے کے مرکز سے 20 کلومیٹر مشرق میں واقع تھا۔ ایک حالیہ معائنہ سے پتہ چلتا ہے کہ نقصان ابتدائی طور پر خوفزدہ ہونے سے کم شدید تھا ، اور یہ ساختی طور پر مستحکم اور محفوظ ہے۔ ٹولونگ ذخیرہ اوپر بہاؤ کے خاتمے کا خطرہ ہے۔ زپنگپو میں تقریبا 2,000 2،000 فوجیوں کو مختص کیا گیا ہے ، جو اسپل وے کے ذریعے دباؤ کو جاری کرنے کی کوشش کر رہے ہیں۔ مجموعی طور پر ، 391 ڈیم ، جن میں سے زیادہ تر چھوٹے ہیں ، زلزلے سے نقصان پہنچا ہے۔",پاور پلانٹ سے اوپر کی طرف کیا گر سکتا ہے؟,ٹولونگ ذخیرہ
2008_سیچوان_زلزلے,"چین ایئر لائنز نے تائیوان تاؤ یوآن بین الاقوامی ہوائی اڈے سے چینگدو شوانگلیو بین الاقوامی ہوائی اڈے کے لئے ایک براہ راست چارٹرڈ کارگو پرواز کی تھی جس میں زیو چی فاؤنڈیشن اور ریڈ کراس سوسائٹی آف تائیوان کے ذریعہ متاثرہ علاقوں میں عطیہ کردہ تقریبا 100 100 ٹن امدادی سامان بھیجا گیا تھا۔ مینلینڈ چینی حکام سے منظوری طلب کی گئی تھی ، اور چارٹرڈ پرواز 15 مئی کو 17 بجے تائی پے روانہ ہوئی اور 20 بجکر 30 منٹ پر چینگڈو پہنچی۔ تائیوان میں ریڈ کراس کی ایک ریسکیو ٹیم بھی 16 مئی کو 15 بجے چینگڈو کے لئے مینڈارن ایئر لائنز کی براہ راست چارٹرڈ پرواز پر تائی پے روانہ ہونے والی تھی۔",چارٹرڈ پرواز کس ہوائی اڈے سے روانہ ہوئی؟,تائیوان تاؤ یوآن بین الاقوامی ہوائی اڈے
