query,ground_truth_answer,traditional_faithfulness,traditional_answer_relevancy,traditional_context_recall,traditional_context_precision,traditional_entity_recall,modified_faithfulness,modified_answer_relevancy,modified_context_recall,modified_context_precision,modified_entity_recall
ملائیشیا میں یہ راستہ کہاں سے شروع ہوا؟,انڈپینڈنس اسکوائر,0.24670490622520447,0.5456088185310364,0.0,0.0,0.0,0.20471686124801636,0.49483639001846313,0.0,0.0,0.0
2008 کے کھیلوں سے پہلے ، ملائیشیا نے آخری بار اولمپک مشعل ریلے کب دیکھا تھا؟,1964,0.5121278762817383,0.7648769617080688,0.0,0.0,0.0,0.564868688583374,0.8302016854286194,0.0,0.0,0.0
ہندوستان میں اولمپک ریلے کے بارے میں احتجاج کہاں منظم کیا گیا تھا؟,دہلی,0.659243106842041,0.8428195714950562,0.0,0.0,0.0,0.4460200369358063,0.41287410259246826,0.0,0.0,0.0
کس نے کہا کہ سان فرانسسکو ریلے روٹ کو مختصر کیا جائے؟,چین,0.5468332767486572,0.7403798699378967,0.0,0.0,0.0,0.530183732509613,0.8335988521575928,0.0,0.0,0.0
اس کے بجائے مشعل کس قسم کی سہولت پر لے جایا گیا تھا.,اسٹیڈیم,0.2656376361846924,0.6242450475692749,0.0,0.0,0.0,0.3630116879940033,0.5353529453277588,0.0,0.0,0.0
کہاں احتجاج ہوا جب مدعو مہمانوں اور پریس کے علاوہ کسی کو بھی اسٹیڈیم کے اندر جانے کی اجازت نہیں تھی؟,اسٹیڈیم کے باہر,0.6157476902008057,0.6136115789413452,0.0,0.0,0.0,0.5034260749816895,0.7025026679039001,0.0,0.0,0.0
اس آبائی بزرگ کا نام کیا ہے جس نے چینی عہدیداروں سے مشعل حاصل کی تھی؟,اگنس شی,-0.08640199899673462,0.32226526737213135,0.0,0.0,0.0,0.08503396809101105,0.32226526737213135,0.0,0.0,0.0
انڈونیشیا میں مشعل کی ریلے کا آغاز کہاں سے ہوا؟,جکارتہ,0.5811195373535156,0.8286134004592896,0.0,0.0,0.0,0.5640825033187866,0.3857235908508301,0.0,0.0,0.0
آسٹریلوی کونسل آف چینی آرگنائزیشنز کے چیئرمین کون تھے؟,ٹونی گو,0.610813319683075,0.8610948324203491,0.0,0.0,0.0,0.4046826660633087,0.6424707174301147,1.0,1.0,0.0
"میڈیا کو کس نے بتایا کہ چینی سفارت کار ""طاقت کا پرامن مظاہرہ"" کر رہے ہیں؟",ژانگ رونگن,0.597563624382019,0.8543238639831543,0.0,0.0,0.0,0.6128826141357422,0.8521599769592285,0.0,0.0,0.0
جب راہبوں نے ایونٹ سے دستبردار ہو گئے، تو ریلی کا نیا نقطہ آغاز کہاں تھا؟,میونسپل عمارت,0.2772929072380066,0.7571397423744202,0.0,0.0,0.0,0.22991794347763062,0.7794416546821594,0.0,0.0,0.0
مشعل کینبرا میں کب پہنچی؟,24 اپریل,0.44635266065597534,0.5456142425537109,0.0,0.0,0.0,0.21224460005760193,0.46368420124053955,1.0,0.5,0.0
ناگانو میں ریلے ایونٹ کا آغاز کس مقام پر ہونا تھا؟,جاپانی بدھ مت کا مندر زینکو جی,0.4190351665019989,0.8374000191688538,0.0,0.0,0.0,0.6342720985412598,0.255940318107605,0.0,0.0,0.0
کینبرا مشعل ریلے کمیٹی کا سربراہ کون تھا؟,ٹیڈ کوئنلن,0.3835115134716034,0.8593754768371582,0.0,0.0,0.0,0.14756295084953308,0.4459560513496399,0.0,0.0,0.0
جاپان میں مشعل کی ریلے کہاں منعقد کی گئی تھی؟,ناگانو,0.4997859597206116,0.6817576885223389,0.0,0.0,0.0,0.4018762409687042,0.8185923099517822,0.0,0.0,0.0
اے سی ٹی کے چیف منسٹر جان اسٹین ہوپ نے کہا کہ کون سی تنظیم اس بات کو یقینی بنانے کا ارادہ رکھتی ہے کہ چین کے حامی تبت کے حامیوں سے زیادہ ہوں۔,چینی سفارت خانہ,0.7902793884277344,0.8998497724533081,0.0,0.0,0.0,0.8762566447257996,0.6833205223083496,0.0,0.0,0.0
سیئول نے کون سے اولمپکس کی میزبانی کی؟,1988 سمر اولمپکس,0.24106639623641968,0.5976288318634033,0.0,0.0,0.0,0.4692888855934143,0.5976288318634033,0.0,0.0,0.0
مشعل پیونگ یانگ میں کب پہنچی؟,28 اپریل,0.4163641333580017,0.6675633788108826,0.0,0.0,0.0,0.12070131301879883,0.6033536195755005,1.0,0.5,0.0
ٹارچ کے ساتھ پہلا رنر کون تھا؟,پاک ڈو ایک,0.17774710059165955,0.5242975354194641,0.0,0.0,0.0,0.1333010494709015,0.39134347438812256,0.0,0.0,0.0
چینی رضاکاروں نے دو ملائیشین مظاہرین سے کیا لیا؟,پلاکارڈ,0.7314896583557129,0.891497015953064,0.0,0.0,0.0,0.4334484934806824,0.5320703387260437,0.0,0.0,0.0
آگ کو بجھانے کی کوشش کے لئے کیا پھینک دیا گیا تھا؟,پانی کے گببارے,0.45535174012184143,0.7775651216506958,0.0,0.0,0.0,0.3951941728591919,0.5327543020248413,0.0,0.0,0.0
کون سا فٹ بالر نے تنازعہ کی وجہ سے مشعل بردار نہ ہونے کا فیصلہ کیا؟,ڈیاگو میراڈونا,0.4468657374382019,0.518447756767273,0.0,0.0,0.0,0.17741423845291138,0.151024729013443,0.0,0.0,0.0
مشعل مسقط میں کب پہنچی؟,14 اپریل,0.1740187257528305,0.5828875303268433,0.0,0.0,0.0,0.1813773214817047,0.5215367674827576,1.0,0.3333333333333333,0.0
دوسرے مارچ نے کہاں سفر کیا اور کہاں تک؟,اوبلسک سے سٹی ہال تک,0.5869460105895996,0.47457772493362427,0.0,0.0,0.0,0.3812118172645569,0.6505227088928223,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,پانچ,0.3680943250656128,0.5612950325012207,0.0,0.0,0.0,0.47572237253189087,0.34194639325141907,0.0,0.0,0.0
مشعل نے نئی دہلی کا دورہ کب کیا؟,17 اپریل,0.3239777684211731,0.7339837551116943,0.0,0.0,0.0,0.20314212143421173,0.5308119058609009,0.0,0.0,0.0
تبتی جلاوطنی کی کمیونٹی میں کتنے لوگ شامل ہیں؟,150،000,0.5807561874389648,0.710918664932251,0.0,0.0,0.0,0.3204731345176697,0.3113980293273926,0.0,0.0,0.0
بیرونی ریلے منسوخ ہونے کے بعد سے ایک انڈور تقریب کہاں منعقد کی گئی تھی؟,جناہ اسٹیڈیم,0.6198039650917053,0.6879631280899048,0.0,0.0,0.0,0.5675007104873657,0.5818849802017212,0.0,0.0,0.0
مشعل نے ملائیشیا کا دورہ کب کیا؟,21 اپریل,0.5730193853378296,0.7141793370246887,0.0,0.0,0.0,0.25068554282188416,0.8116287589073181,0.0,0.0,0.0
گرین ورلڈ فاؤنڈیشن کی چیئرپرسن کون ہے جس نے ریلی میں حصہ لینے سے انکار کر دیا؟,ایم آر ناریسا چکربونگسی,0.4203709065914154,0.7696805000305176,0.0,0.0,0.0,0.4210180342197418,0.609561562538147,0.0,0.0,0.0
چینی گروپ نے کیا پکارا؟,تائیوان اور تبت چین سے تعلق رکھتے ہیں۔,0.6986744403839111,0.7147578001022339,0.0,0.0,0.0,0.7921175956726074,0.4757140576839447,0.0,0.0,0.0
جنوبی کوریا میں مشعل ریلے کا ایونٹ کہاں منعقد کیا گیا تھا؟,سیئول,0.6292492151260376,0.7536972761154175,0.0,0.0,0.0,0.8058673143386841,0.5973341464996338,0.0,0.0,0.0
آسٹریلیا میں اولمپک مشعل کے راستے کا آغاز کس مقام پر ہوا تھا؟,مفاہمت کی جگہ,0.6686408519744873,0.7317818403244019,0.0,0.0,0.0,0.5251672863960266,0.6537216901779175,0.0,0.0,0.0
وہ وزیر خارجہ کون تھا جس نے اشارہ کیا کہ چینی عہدیدار چاہتے ہیں کہ مظاہرین کی حمایت کرتے ہوئے ان کا نقطہ نظر ظاہر کیا جائے؟,اسٹیفن اسمتھ,0.2698144316673279,0.28495562076568604,0.0,0.0,0.0,0.7965315580368042,0.8509970307350159,0.0,0.0,0.0
پہلا راستہ کیوں نہیں لیا گیا؟,سیکورٹی خدشات,0.5109637975692749,0.6057109832763672,0.0,0.0,0.0,0.6583642363548279,0.4397011697292328,0.0,0.0,0.0
2012 میں اولمپکس کا انعقاد کس شہر میں ہوا؟,لندن,0.3745291233062744,0.6239879727363586,0.0,0.0,0.0,0.23370130360126495,0.6239879727363586,0.0,0.0,0.0
شمالی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,پینگ یانگ,0.5338895320892334,0.4548989534378052,0.0,0.0,0.0,0.5782537460327148,0.5615981221199036,0.0,0.0,0.0
جنوبی کوریا میں ریلے ایونٹ کہاں منعقد کیا گیا تھا؟,سیئول,0.5690454244613647,0.5338860750198364,0.0,0.0,0.0,0.476895809173584,0.5542158484458923,0.0,0.0,0.0
انسانی حقوق کے حوالے سے دنیا کے بدترین مجرموں میں سے کون اکثر درج ہوتا ہے؟,شمالی کوریا,0.2748924493789673,0.7053951025009155,0.0,0.0,0.0,0.40685123205184937,0.9013746976852417,0.0,0.0,0.0
مظاہروں کا مطالبہ کرنے والے کس بلاگر کو ٹیکس چوری کے الزام میں گرفتار کیا گیا؟,دیئیے چائی,0.4140694737434387,0.5082810521125793,0.0,0.0,0.0,0.43040910363197327,0.5408914685249329,0.0,0.0,0.0
اگرچہ انہوں نے ویتنام میں مظاہروں کی ترغیب دی ، لیکن نگوئن وان ہائی پر کس جرم کا الزام عائد کیا گیا؟,ٹیکس چوری,0.5257624983787537,0.5368240475654602,0.0,0.0,0.0,0.36271512508392334,0.5412185192108154,0.0,0.0,0.0
کتنے مشعل برداروں نے مشعل اٹھائی؟,120,0.5666954517364502,0.7244575023651123,0.0,0.0,0.0,0.7318505048751831,0.3471215069293976,0.0,0.0,0.0
کچھ لوگوں نے پلاسٹک کی بھری ہوئی شعلوں کو لہراتے ہوئے کہا کہ وہ کس چیز کی علامت ہیں؟,جمہوریت,0.4715609848499298,0.6175345182418823,0.0,0.0,0.0,0.446496844291687,0.7913920879364014,0.0,0.0,0.0
مشعل ناگانو میں کب پہنچی؟,26 اپریل,0.3634054362773895,0.4421863257884979,0.0,0.0,0.0,0.3154163956642151,0.38816291093826294,0.5,0.3333333333333333,0.0
2008 کے اولمپکس کا نعرہ کیا تھا؟,ایک دنیا ، ایک خواب,0.5132497549057007,0.7626324892044067,0.0,0.0,0.0,0.4846675992012024,0.5746654868125916,0.0,0.0,0.0
کس کیتھیڈرل میں رپورٹرز ود آؤٹ بارڈرز نے ایک اور احتجاج کا بینر لٹکا دیا؟,نوٹر ڈیم کیتھیڈرل,0.5996186137199402,0.7812095880508423,0.0,0.0,0.0,-0.031764302402734756,0.1592225432395935,0.0,0.0,0.0
مشعل ریلے کے راستے پر مختلف حملوں کی مذمت کس نے کی؟,چینی حکومت,0.49233388900756836,0.5686526298522949,0.0,0.0,0.0,0.24165019392967224,0.7712805271148682,0.0,0.0,0.0
تیانمن اسکوائر کے احتجاج کے حوالے سے ہانگ کانگ میں گالشیوٹ نے کیا تعمیر کیا؟,شرم کا ستون,0.7528311014175415,0.848376989364624,0.0,0.0,0.0,0.7340635061264038,0.7308549880981445,0.0,0.0,0.0
جب اولمپک مشعل کو ہوائی جہاز میں رکھنا ضروری تھا تو کون سا استعمال کیا جاتا تھا؟,چارٹرڈ ایئر چائنا ایئربس اے 330,0.6450846195220947,0.800470232963562,0.0,0.0,0.0,0.3919753134250641,0.7966324090957642,0.0,0.0,0.0
کچھ حامیوں اور مظاہرین کے درمیان کیا ہوا تھا؟,منازعہ,0.6395539045333862,0.8163150548934937,0.0,0.0,0.0,0.4076111316680908,0.5753046274185181,0.0,0.0,1.0
مشعل کس دھات سے بنائی گئی ہے؟,الومینیم,0.6892520189285278,0.7536447048187256,0.0,0.0,0.0,0.46356311440467834,0.7536447048187256,1.0,1.0,0.0
1998 کے سرمائی اولمپکس کی میزبانی کس نے کی؟,ناگانو,0.3991171717643738,0.6763273477554321,0.0,0.0,0.0,0.4508199989795685,0.647014319896698,0.0,0.0,0.0
مکاؤ میں کتنے مشعل برداروں نے حصہ لیا؟,120,0.7386443018913269,0.4775603413581848,0.0,0.0,0.0,0.6952880024909973,0.4775603413581848,0.0,0.0,0.0
کس نے سٹی ہال کی کھڑکی سے تبت کا جھنڈا نکالا؟,گرین پارٹی کے عہدیداروں,0.5075660943984985,0.769156813621521,0.0,0.0,0.0,0.636705219745636,0.6682142019271851,0.0,0.0,0.0
چین کینبرا میں ریلے روٹ کے ساتھ ساتھ کون سا گروپ چاہتا تھا؟,پیپلز لبریشن آرمی,0.5919262766838074,0.5467584133148193,0.0,0.0,0.0,0.6901704668998718,0.46502089500427246,0.0,0.0,0.0
ویتنام میں مشعل کا واقعہ کہاں سے شروع ہوا؟,ڈاون ٹاؤن اوپیرا ہاؤس,0.6492189764976501,0.8297398090362549,0.0,0.0,0.0,0.4381069839000702,0.3866065442562103,0.0,0.0,0.0
انسانی حقوق کے بارے میں اس کے خدشات کی وجہ سے ایک مشعل بردار کے طور پر واپس لے لیا جو؟,لن ہیٹ فیلڈ ڈڈس,0.3591073155403137,0.8449199199676514,0.0,0.0,0.0,0.19017530977725983,0.8346579074859619,0.0,0.0,0.0
صدر مشرف کے علاوہ اسلام آباد میں افتتاحی تقریب میں کس نے تقریر کی؟,وزیر اعظم یوسف رضا گیلانی,0.462599515914917,0.6783809065818787,0.0,0.0,0.0,0.16754180192947388,0.5017642378807068,0.0,0.0,0.0
3 اپریل کو اولمپک مشعل کس شہر میں تھی؟,استنبول,0.6473523378372192,0.6909053921699524,0.0,0.0,0.0,0.5129837393760681,0.818117618560791,0.0,0.0,0.0
سیئول نے اولمپکس کی میزبانی کب کی؟,1988 سمر اولمپکس,0.2409752607345581,0.6042688488960266,0.0,0.0,0.0,0.48046067357063293,0.6042688488960266,0.0,0.0,0.0
ٹارچ اٹھانے والا پہلا شخص کون تھا؟,الیکسینڈروس نکولائڈس,0.4959407448768616,0.6821115016937256,0.0,0.0,0.0,0.30804067850112915,0.7900567650794983,0.0,0.0,0.0
کس جگہ پر پولیس کو مظاہرین کے ساتھ پرتشدد مسائل کا سامنا کرنا پڑا؟,نیپال,0.7167382836341858,0.27507561445236206,0.0,0.0,0.0,0.33976662158966064,0.5152231454849243,0.0,0.0,0.0
مشعل کے حامل ایک گودام میں غائب ہونے کے بعد، ریلے کس سڑک پر دوبارہ ظاہر ہوا؟,وین نیس ایونیو,0.25563302636146545,0.44411641359329224,0.0,0.0,0.0,0.5419807434082031,0.7688019275665283,1.0,0.5,0.0
کس کمپنی کا بائیکاٹ کرنے کے لیے کارروائی کی گئی؟,کیرفور,0.3325553834438324,0.5686978101730347,0.0,0.0,0.0,0.46763473749160767,0.6577411890029907,0.0,0.0,1.0
کون سا فٹ بال اسٹار ریلے تنازعہ کی وجہ سے پیچھے ہٹ گیا؟,ڈیاگو میراڈونا,0.42895805835723877,0.5736085176467896,0.0,0.0,0.0,0.03716669976711273,0.35592055320739746,0.0,0.0,0.0
روس میں ریلے کے لئے پہلا اسٹاپ کہاں تھا؟,سینٹ پیٹرزبرگ,0.3385263979434967,0.5857564210891724,0.0,0.0,0.0,0.593770444393158,0.2431015968322754,0.0,0.0,0.0
بیونس آئرس کا میئر کون تھا؟,موریسیو میکری,0.33889496326446533,0.8171383142471313,0.0,0.0,0.0,0.3600238561630249,0.8322803974151611,0.0,0.0,0.0
یونان میں اس اسٹیڈیم کا نام کیا ہے جہاں مشعل لے جایا گیا تھا؟,پاناتھینائیکو اسٹیڈیم,0.5756663084030151,0.6650073528289795,0.0,0.0,0.0,0.5438080430030823,0.6167680025100708,0.0,0.0,0.0
اس شہر کا نام کیا ہے جہاں ترکی میں مشعل کی ریلے کا آغاز ہوا؟,سلطان احمد اسکوائر,0.5383280515670776,0.6286723017692566,0.0,0.0,0.0,0.3317815661430359,0.306620329618454,0.0,0.0,0.0
مشعل پہلی بار کس ملک میں پہنچی؟,کازاخستان,0.4263051152229309,0.6849290132522583,0.0,0.0,0.0,0.7252767086029053,0.6849290132522583,1.0,0.5,0.0
مشرق وسطیٰ میں ریلے کا راستہ کلومیٹر میں کتنا دور تھا؟,20,-0.036919284611940384,0.061328303068876266,0.0,0.0,0.0,0.23026935756206512,0.16773363947868347,0.0,0.0,0.0
اس صدر کا نام کیا ہے جو الماتی میں پہلا مشعل بردار تھا؟,نورسلطان نزاربیف,0.46686774492263794,0.3157327175140381,0.0,0.0,0.0,0.2859576344490051,0.22818052768707275,0.0,0.0,0.0
2008 کے اولمپکس کے لئے لندن میں مشعل ریلے کہاں سے شروع ہوا؟,ویمبلی اسٹیڈیم,0.6138226985931396,0.5365689396858215,0.0,0.0,0.0,0.5989893674850464,0.7459880113601685,0.0,0.0,0.0
جنھوں نے سنکیانگ میں اپنے ہم وطنوں کے لئے احتجاج کیا؟,ترکی میں رہنے والے ایغوروں,0.5782245993614197,0.6402022838592529,0.0,0.0,0.0,0.6031920909881592,0.6792587041854858,0.0,0.0,0.0
کتنے حاملین نے حصہ نہ لینے کا فیصلہ کیا؟,پانچ,0.3680943250656128,0.5612950325012207,0.0,0.0,0.0,0.47572237253189087,0.34194639325141907,0.0,0.0,0.0
نورسلطان نزاربیف کون ہے؟,قازقستان کے صدر,0.5248306393623352,0.4377901554107666,0.0,0.0,0.0,0.5248306393623352,0.4377901554107666,0.0,0.0,0.0
2012 میں اولمپکس کا انعقاد کس شہر میں ہوا؟,لندن,0.3745291233062744,0.6239879727363586,0.0,0.0,0.0,0.23370130360126495,0.6239879727363586,0.0,0.0,0.0
سینٹ پیٹرزبرگ میں مشعل کا راستہ کہاں ختم ہوا؟,پلاس اسکوائر,0.43869835138320923,0.7237420678138733,0.0,0.0,0.0,0.4694996476173401,0.43782100081443787,0.0,0.0,0.0
بھارت اور چین کے درمیان کیا بگڑ گیا؟,رشتوں,0.6768726706504822,0.8277137279510498,0.0,0.0,0.0,0.6695095300674438,0.8060067892074585,0.0,0.0,0.0
اولمپک مشعل لے جانے میں حصہ لینے والا پہلا ایم ایم اے فائٹر کون ہے؟,فیڈور ایملیانینکو,0.37263956665992737,0.6280481219291687,0.0,0.0,0.0,0.4494321942329407,0.8585814833641052,0.0,0.0,0.0
ملائیشیا میں ریلے کے آغاز کا مقام کیا ہے؟,انڈپینڈنس اسکوائر,0.49231192469596863,0.6651962399482727,0.0,0.0,0.0,0.6671941876411438,0.26359280943870544,0.0,0.0,0.0
لندن میں مشعل کا راستہ کب شروع ہوا؟,6 اپریل,0.5756170749664307,0.7084774971008301,0.0,0.0,0.0,0.4814148545265198,0.89952552318573,0.0,0.0,0.0
